Season,RaceNumber,Location,Driver,Race
2015,3,Shanghai,Nico Rosberg,2.0
2015,3,Shanghai,Sebastian Vettel,3.0
2015,3,Shanghai,Kimi Räikkönen,4.0
2015,3,Shanghai,Felipe Massa,5.0
2015,3,Shanghai,Valtteri Bottas,6.0
2015,3,Shanghai,Romain Grosjean,7.0
2015,3,Shanghai,Felipe Nasr,8.0
2015,3,Shanghai,Daniel Ricciardo,9.0
2015,3,Shanghai,Marcus Ericsson,10.0
2015,3,Shanghai,Sergio Perez,11.0
2015,3,Shanghai,Fernando Alonso,12.0
2015,3,Shanghai,Carlos Sainz,13.0
2015,3,Shanghai,Jenson Button,14.0
2015,3,Shanghai,Will Stevens,15.0
2015,3,Shanghai,Roberto Merhi,16.0
2015,3,Shanghai,Max Verstappen,17.0
2015,3,Shanghai,Pastor Maldonado,18.0
2015,3,Shanghai,Daniil Kvyat,19.0
2015,3,Shanghai,Nico Hulkenberg,20.0
2015,4,Sakhir,Lewis Hamilton,1.0
2015,4,Sakhir,Kimi Räikkönen,2.0
2015,4,Sakhir,Nico Rosberg,3.0
2015,4,Sakhir,Valtteri Bottas,4.0
2015,4,Sakhir,Sebastian Vettel,5.0
2015,4,Sakhir,Daniel Ricciardo,6.0
2015,4,Sakhir,Romain Grosjean,7.0
2015,4,Sakhir,Sergio Perez,8.0
2015,4,Sakhir,Daniil Kvyat,9.0
2015,4,Sakhir,Felipe Massa,10.0
2015,4,Sakhir,Fernando Alonso,11.0
2015,4,Sakhir,Felipe Nasr,12.0
2015,4,Sakhir,Nico Hulkenberg,13.0
2015,4,Sakhir,Marcus Ericsson,14.0
2015,4,Sakhir,Pastor Maldonado,15.0
2015,4,Sakhir,Will Stevens,16.0
2015,4,Sakhir,Roberto Merhi,17.0
2015,4,Sakhir,Max Verstappen,18.0
2015,4,Sakhir,Carlos Sainz,19.0
2015,4,Sakhir,Jenson Button,20.0
2015,5,Barcelona,Nico Rosberg,1.0
2015,5,Barcelona,Lewis Hamilton,2.0
2015,5,Barcelona,Sebastian Vettel,3.0
2015,5,Barcelona,Valtteri Bottas,4.0
2015,5,Barcelona,Kimi Räikkönen,5.0
2015,5,Barcelona,Felipe Massa,6.0
2015,5,Barcelona,Daniel Ricciardo,7.0
2015,5,Barcelona,Romain Grosjean,8.0
2015,5,Barcelona,Carlos Sainz,9.0
2015,5,Barcelona,Daniil Kvyat,10.0
2015,5,Barcelona,Max Verstappen,11.0
2015,5,Barcelona,Felipe Nasr,12.0
2015,5,Barcelona,Sergio Perez,13.0
2015,5,Barcelona,Marcus Ericsson,14.0
2015,5,Barcelona,Nico Hulkenberg,15.0
2015,5,Barcelona,Jenson Button,16.0
2015,5,Barcelona,Will Stevens,17.0
2015,5,Barcelona,Roberto Merhi,18.0
2015,5,Barcelona,Pastor Maldonado,19.0
2015,5,Barcelona,Fernando Alonso,20.0
2015,6,Monte Carlo,Nico Rosberg,1.0
2015,6,Monte Carlo,Sebastian Vettel,2.0
2015,6,Monte Carlo,Lewis Hamilton,3.0
2015,6,Monte Carlo,Daniil Kvyat,4.0
2015,6,Monte Carlo,Daniel Ricciardo,5.0
2015,6,Monte Carlo,Kimi Räikkönen,6.0
2015,6,Monte Carlo,Sergio Perez,7.0
2015,6,Monte Carlo,Jenson Button,8.0
2015,6,Monte Carlo,Felipe Nasr,9.0
2015,6,Monte Carlo,Carlos Sainz,10.0
2015,6,Monte Carlo,Nico Hulkenberg,11.0
2015,6,Monte Carlo,Romain Grosjean,12.0
2015,6,Monte Carlo,Marcus Ericsson,13.0
2015,6,Monte Carlo,Valtteri Bottas,14.0
2015,6,Monte Carlo,Felipe Massa,15.0
2015,6,Monte Carlo,Roberto Merhi,16.0
2015,6,Monte Carlo,Will Stevens,17.0
2015,6,Monte Carlo,Max Verstappen,18.0
2015,6,Monte Carlo,Fernando Alonso,19.0
2015,6,Monte Carlo,Pastor Maldonado,20.0
2015,7,Montreal,Lewis Hamilton,1.0
2015,7,Montreal,Nico Rosberg,2.0
2015,7,Montreal,Valtteri Bottas,3.0
2015,7,Montreal,Kimi Räikkönen,4.0
2015,7,Montreal,Sebastian Vettel,5.0
2015,7,Montreal,Felipe Massa,6.0
2015,7,Montreal,Pastor Maldonado,7.0
2015,7,Montreal,Nico Hulkenberg,8.0
2015,7,Montreal,Daniil Kvyat,9.0
2015,7,Montreal,Romain Grosjean,10.0
2015,7,Montreal,Sergio Perez,11.0
2015,7,Montreal,Carlos Sainz,12.0
2015,7,Montreal,Daniel Ricciardo,13.0
2015,7,Montreal,Marcus Ericsson,14.0
2015,7,Montreal,Max Verstappen,15.0
2015,7,Montreal,Felipe Nasr,16.0
2015,7,Montreal,Will Stevens,17.0
2015,7,Montreal,Roberto Merhi,18.0
2015,7,Montreal,Jenson Button,19.0
2015,7,Montreal,Fernando Alonso,20.0
2015,8,Spielberg,Nico Rosberg,1.0
2015,8,Spielberg,Lewis Hamilton,2.0
2015,8,Spielberg,Felipe Massa,3.0
2015,8,Spielberg,Sebastian Vettel,4.0
2015,8,Spielberg,Valtteri Bottas,5.0
2015,8,Spielberg,Nico Hulkenberg,6.0
2015,8,Spielberg,Pastor Maldonado,7.0
2015,8,Spielberg,Max Verstappen,8.0
2015,8,Spielberg,Sergio Perez,9.0
2015,8,Spielberg,Daniel Ricciardo,10.0
2015,8,Spielberg,Felipe Nasr,11.0
2015,8,Spielberg,Daniil Kvyat,12.0
2015,8,Spielberg,Marcus Ericsson,13.0
2015,8,Spielberg,Roberto Merhi,14.0
2015,8,Spielberg,Romain Grosjean,15.0
2015,8,Spielberg,Carlos Sainz,16.0
2015,8,Spielberg,Jenson Button,17.0
2015,8,Spielberg,Will Stevens,18.0
2015,8,Spielberg,Kimi Räikkönen,19.0
2015,8,Spielberg,Fernando Alonso,20.0
2015,9,Silverstone,Lewis Hamilton,1.0
2015,9,Silverstone,Nico Rosberg,2.0
2015,9,Silverstone,Sebastian Vettel,3.0
2015,9,Silverstone,Felipe Massa,4.0
2015,9,Silverstone,Valtteri Bottas,5.0
2015,9,Silverstone,Daniil Kvyat,6.0
2015,9,Silverstone,Nico Hulkenberg,7.0
2015,9,Silverstone,Kimi Räikkönen,8.0
2015,9,Silverstone,Sergio Perez,9.0
2015,9,Silverstone,Fernando Alonso,10.0
2015,9,Silverstone,Marcus Ericsson,11.0
2015,9,Silverstone,Roberto Merhi,12.0
2015,9,Silverstone,Will Stevens,13.0
2015,9,Silverstone,Carlos Sainz,14.0
2015,9,Silverstone,Daniel Ricciardo,15.0
2015,9,Silverstone,Max Verstappen,16.0
2015,9,Silverstone,Romain Grosjean,17.0
2015,9,Silverstone,Pastor Maldonado,18.0
2015,9,Silverstone,Jenson Button,19.0
2015,9,Silverstone,Felipe Nasr,20.0
2015,10,Budapest,Sebastian Vettel,1.0
2015,10,Budapest,Daniil Kvyat,2.0
2015,10,Budapest,Daniel Ricciardo,3.0
2015,10,Budapest,Max Verstappen,4.0
2015,10,Budapest,Fernando Alonso,5.0
2015,10,Budapest,Lewis Hamilton,6.0
2015,10,Budapest,Romain Grosjean,7.0
2015,10,Budapest,Nico Rosberg,8.0
2015,10,Budapest,Jenson Button,9.0
2015,10,Budapest,Marcus Ericsson,10.0
2015,10,Budapest,Felipe Nasr,11.0
2015,10,Budapest,Felipe Massa,12.0
2015,10,Budapest,Valtteri Bottas,13.0
2015,10,Budapest,Pastor Maldonado,14.0
2015,10,Budapest,Roberto Merhi,15.0
2015,10,Budapest,Will Stevens,16.0
2015,10,Budapest,Carlos Sainz,17.0
2015,10,Budapest,Kimi Räikkönen,18.0
2015,10,Budapest,Sergio Perez,19.0
2015,10,Budapest,Nico Hulkenberg,20.0
2015,11,Spa,Lewis Hamilton,1.0
2015,11,Spa,Nico Rosberg,2.0
2015,11,Spa,Romain Grosjean,3.0
2015,11,Spa,Daniil Kvyat,4.0
2015,11,Spa,Sergio Perez,5.0
2015,11,Spa,Felipe Massa,6.0
2015,11,Spa,Kimi Räikkönen,7.0
2015,11,Spa,Max Verstappen,8.0
2015,11,Spa,Valtteri Bottas,9.0
2015,11,Spa,Marcus Ericsson,10.0
2015,11,Spa,Felipe Nasr,11.0
2015,11,Spa,Sebastian Vettel,12.0
2015,11,Spa,Fernando Alonso,13.0
2015,11,Spa,Jenson Button,14.0
2015,11,Spa,Roberto Merhi,15.0
2015,11,Spa,Will Stevens,16.0
2015,11,Spa,Carlos Sainz,17.0
2015,11,Spa,Daniel Ricciardo,18.0
2015,11,Spa,Pastor Maldonado,19.0
2015,11,Spa,Nico Hulkenberg,20.0
2015,12,Monza,Lewis Hamilton,1.0
2015,12,Monza,Sebastian Vettel,2.0
2015,12,Monza,Felipe Massa,3.0
2015,12,Monza,Valtteri Bottas,4.0
2015,12,Monza,Kimi Räikkönen,5.0
2015,12,Monza,Sergio Perez,6.0
2015,12,Monza,Nico Hulkenberg,7.0
2015,12,Monza,Daniel Ricciardo,8.0
2015,12,Monza,Marcus Ericsson,9.0
2015,12,Monza,Daniil Kvyat,10.0
2015,12,Monza,Carlos Sainz,11.0
2015,12,Monza,Max Verstappen,12.0
2015,12,Monza,Felipe Nasr,13.0
2015,12,Monza,Jenson Button,14.0
2015,12,Monza,Will Stevens,15.0
2015,12,Monza,Roberto Merhi,16.0
2015,12,Monza,Nico Rosberg,17.0
2015,12,Monza,Fernando Alonso,18.0
2015,12,Monza,Romain Grosjean,19.0
2015,12,Monza,Pastor Maldonado,20.0
2015,13,Marina Bay,Sebastian Vettel,1.0
2015,13,Marina Bay,Daniel Ricciardo,2.0
2015,13,Marina Bay,Kimi Räikkönen,3.0
2015,13,Marina Bay,Nico Rosberg,4.0
2015,13,Marina Bay,Valtteri Bottas,5.0
2015,13,Marina Bay,Daniil Kvyat,6.0
2015,13,Marina Bay,Sergio Perez,7.0
2015,13,Marina Bay,Max Verstappen,8.0
2015,13,Marina Bay,Carlos Sainz,9.0
2015,13,Marina Bay,Felipe Nasr,10.0
2015,13,Marina Bay,Marcus Ericsson,11.0
2015,13,Marina Bay,Pastor Maldonado,12.0
2015,13,Marina Bay,Romain Grosjean,13.0
2015,13,Marina Bay,Alexander Rossi,14.0
2015,13,Marina Bay,Will Stevens,15.0
2015,13,Marina Bay,Jenson Button,16.0
2015,13,Marina Bay,Fernando Alonso,17.0
2015,13,Marina Bay,Lewis Hamilton,18.0
2015,13,Marina Bay,Felipe Massa,19.0
2015,13,Marina Bay,Nico Hulkenberg,20.0
2015,14,Suzuka,Lewis Hamilton,1.0
2015,14,Suzuka,Nico Rosberg,2.0
2015,14,Suzuka,Sebastian Vettel,3.0
2015,14,Suzuka,Kimi Räikkönen,4.0
2015,14,Suzuka,Valtteri Bottas,5.0
2015,14,Suzuka,Nico Hulkenberg,6.0
2015,14,Suzuka,Romain Grosjean,7.0
2015,14,Suzuka,Pastor Maldonado,8.0
2015,14,Suzuka,Max Verstappen,9.0
2015,14,Suzuka,Carlos Sainz,10.0
2015,14,Suzuka,Fernando Alonso,11.0
2015,14,Suzuka,Sergio Perez,12.0
2015,14,Suzuka,Daniil Kvyat,13.0
2015,14,Suzuka,Marcus Ericsson,14.0
2015,14,Suzuka,Daniel Ricciardo,15.0
2015,14,Suzuka,Jenson Button,16.0
2015,14,Suzuka,Felipe Massa,17.0
2015,14,Suzuka,Alexander Rossi,18.0
2015,14,Suzuka,Will Stevens,19.0
2015,14,Suzuka,Felipe Nasr,20.0
2015,15,Sochi,Lewis Hamilton,1.0
2015,15,Sochi,Sebastian Vettel,2.0
2015,15,Sochi,Sergio Perez,3.0
2015,15,Sochi,Felipe Massa,4.0
2015,15,Sochi,Daniil Kvyat,5.0
2015,15,Sochi,Felipe Nasr,6.0
2015,15,Sochi,Pastor Maldonado,7.0
2015,15,Sochi,Kimi Räikkönen,8.0
2015,15,Sochi,Jenson Button,9.0
2015,15,Sochi,Max Verstappen,10.0
2015,15,Sochi,Fernando Alonso,11.0
2015,15,Sochi,Valtteri Bottas,12.0
2015,15,Sochi,Roberto Merhi,13.0
2015,15,Sochi,Will Stevens,14.0
2015,15,Sochi,Daniel Ricciardo,15.0
2015,15,Sochi,Carlos Sainz,16.0
2015,15,Sochi,Romain Grosjean,17.0
2015,15,Sochi,Nico Rosberg,18.0
2015,15,Sochi,Nico Hulkenberg,19.0
2015,15,Sochi,Marcus Ericsson,20.0
2015,16,Austin,Lewis Hamilton,1.0
2015,16,Austin,Nico Rosberg,2.0
2015,16,Austin,Sebastian Vettel,3.0
2015,16,Austin,Max Verstappen,4.0
2015,16,Austin,Sergio Perez,5.0
2015,16,Austin,Jenson Button,6.0
2015,16,Austin,Carlos Sainz,7.0
2015,16,Austin,Pastor Maldonado,8.0
2015,16,Austin,Felipe Nasr,9.0
2015,16,Austin,Daniel Ricciardo,10.0
2015,16,Austin,Fernando Alonso,11.0
2015,16,Austin,Alexander Rossi,12.0
2015,16,Austin,Daniil Kvyat,13.0
2015,16,Austin,Nico Hulkenberg,14.0
2015,16,Austin,Marcus Ericsson,15.0
2015,16,Austin,Kimi Räikkönen,16.0
2015,16,Austin,Felipe Massa,17.0
2015,16,Austin,Romain Grosjean,18.0
2015,16,Austin,Valtteri Bottas,19.0
2015,16,Austin,Will Stevens,20.0
2015,17,Mexico City,Nico Rosberg,1.0
2015,17,Mexico City,Lewis Hamilton,2.0
2015,17,Mexico City,Valtteri Bottas,3.0
2015,17,Mexico City,Daniil Kvyat,4.0
2015,17,Mexico City,Daniel Ricciardo,5.0
2015,17,Mexico City,Felipe Massa,6.0
2015,17,Mexico City,Nico Hulkenberg,7.0
2015,17,Mexico City,Sergio Perez,8.0
2015,17,Mexico City,Max Verstappen,9.0
2015,17,Mexico City,Romain Grosjean,10.0
2015,17,Mexico City,Pastor Maldonado,11.0
2015,17,Mexico City,Marcus Ericsson,12.0
2015,17,Mexico City,Carlos Sainz,13.0
2015,17,Mexico City,Jenson Button,14.0
2015,17,Mexico City,Alexander Rossi,15.0
2015,17,Mexico City,Will Stevens,16.0
2015,17,Mexico City,Felipe Nasr,17.0
2015,17,Mexico City,Sebastian Vettel,18.0
2015,17,Mexico City,Kimi Räikkönen,19.0
2015,17,Mexico City,Fernando Alonso,20.0
2015,18,São Paulo,Nico Rosberg,1.0
2015,18,São Paulo,Lewis Hamilton,2.0
2015,18,São Paulo,Sebastian Vettel,3.0
2015,18,São Paulo,Kimi Räikkönen,4.0
2015,18,São Paulo,Valtteri Bottas,5.0
2015,18,São Paulo,Nico Hulkenberg,6.0
2015,18,São Paulo,Daniil Kvyat,7.0
2015,18,São Paulo,Romain Grosjean,8.0
2015,18,São Paulo,Max Verstappen,9.0
2015,18,São Paulo,Pastor Maldonado,10.0
2015,18,São Paulo,Daniel Ricciardo,11.0
2015,18,São Paulo,Sergio Perez,12.0
2015,18,São Paulo,Felipe Nasr,13.0
2015,18,São Paulo,Jenson Button,14.0
2015,18,São Paulo,Fernando Alonso,15.0
2015,18,São Paulo,Marcus Ericsson,16.0
2015,18,São Paulo,Will Stevens,17.0
2015,18,São Paulo,Alexander Rossi,18.0
2015,18,São Paulo,Carlos Sainz,19.0
2015,18,São Paulo,Felipe Massa,20.0
2015,19,Abu Dhabi,Nico Rosberg,1.0
2015,19,Abu Dhabi,Lewis Hamilton,2.0
2015,19,Abu Dhabi,Kimi Räikkönen,3.0
2015,19,Abu Dhabi,Sebastian Vettel,4.0
2015,19,Abu Dhabi,Sergio Perez,5.0
2015,19,Abu Dhabi,Daniel Ricciardo,6.0
2015,19,Abu Dhabi,Nico Hulkenberg,7.0
2015,19,Abu Dhabi,Felipe Massa,8.0
2015,19,Abu Dhabi,Romain Grosjean,9.0
2015,19,Abu Dhabi,Daniil Kvyat,10.0
2015,19,Abu Dhabi,Carlos Sainz,11.0
2015,19,Abu Dhabi,Jenson Button,12.0
2015,19,Abu Dhabi,Valtteri Bottas,13.0
2015,19,Abu Dhabi,Marcus Ericsson,14.0
2015,19,Abu Dhabi,Felipe Nasr,15.0
2015,19,Abu Dhabi,Max Verstappen,16.0
2015,19,Abu Dhabi,Fernando Alonso,17.0
2015,19,Abu Dhabi,Will Stevens,18.0
2015,19,Abu Dhabi,Roberto Merhi,19.0
2015,19,Abu Dhabi,Pastor Maldonado,20.0
2016,1,Melbourne,Nico Rosberg,1.0
2016,1,Melbourne,Lewis Hamilton,2.0
2016,1,Melbourne,Sebastian Vettel,3.0
2016,1,Melbourne,Daniel Ricciardo,4.0
2016,1,Melbourne,Felipe Massa,5.0
2016,1,Melbourne,Romain Grosjean,6.0
2016,1,Melbourne,Nico Hulkenberg,7.0
2016,1,Melbourne,Valtteri Bottas,8.0
2016,1,Melbourne,Carlos Sainz,9.0
2016,1,Melbourne,Max Verstappen,10.0
2016,1,Melbourne,Jolyon Palmer,11.0
2016,1,Melbourne,Kevin Magnussen,12.0
2016,1,Melbourne,Sergio Perez,13.0
2016,1,Melbourne,Jenson Button,14.0
2016,1,Melbourne,Felipe Nasr,15.0
2016,1,Melbourne,Pascal Wehrlein,16.0
2016,1,Melbourne,Marcus Ericsson,17.0
2016,1,Melbourne,Kimi Räikkönen,18.0
2016,1,Melbourne,Rio Haryanto,19.0
2016,1,Melbourne,Esteban Gutiérrez,20.0
2016,1,Melbourne,Fernando Alonso,21.0
2016,1,Melbourne,Daniil Kvyat,22.0
2016,2,Sakhir,Nico Rosberg,1.0
2016,2,Sakhir,Kimi Räikkönen,2.0
2016,2,Sakhir,Lewis Hamilton,3.0
2016,2,Sakhir,Daniel Ricciardo,4.0
2016,2,Sakhir,Romain Grosjean,5.0
2016,2,Sakhir,Max Verstappen,6.0
2016,2,Sakhir,Daniil Kvyat,7.0
2016,2,Sakhir,Felipe Massa,8.0
2016,2,Sakhir,Valtteri Bottas,9.0
2016,2,Sakhir,Stoffel Vandoorne,10.0
2016,2,Sakhir,Kevin Magnussen,11.0
2016,2,Sakhir,Marcus Ericsson,12.0
2016,2,Sakhir,Pascal Wehrlein,13.0
2016,2,Sakhir,Felipe Nasr,14.0
2016,2,Sakhir,Nico Hulkenberg,15.0
2016,2,Sakhir,Sergio Perez,16.0
2016,2,Sakhir,Rio Haryanto,17.0
2016,2,Sakhir,Carlos Sainz,18.0
2016,2,Sakhir,Esteban Gutiérrez,19.0
2016,2,Sakhir,Jenson Button,20.0
2016,2,Sakhir,Sebastian Vettel,21.0
2016,2,Sakhir,Jolyon Palmer,22.0
2016,3,Shanghai,Nico Rosberg,1.0
2016,3,Shanghai,Sebastian Vettel,2.0
2016,3,Shanghai,Daniil Kvyat,3.0
2016,3,Shanghai,Daniel Ricciardo,4.0
2016,3,Shanghai,Kimi Räikkönen,5.0
2016,3,Shanghai,Felipe Massa,6.0
2016,3,Shanghai,Lewis Hamilton,7.0
2016,3,Shanghai,Max Verstappen,8.0
2016,3,Shanghai,Carlos Sainz,9.0
2016,3,Shanghai,Valtteri Bottas,10.0
2016,3,Shanghai,Sergio Perez,11.0
2016,3,Shanghai,Fernando Alonso,12.0
2016,3,Shanghai,Jenson Button,13.0
2016,3,Shanghai,Esteban Gutiérrez,14.0
2016,3,Shanghai,Nico Hulkenberg,15.0
2016,3,Shanghai,Marcus Ericsson,16.0
2016,3,Shanghai,Kevin Magnussen,17.0
2016,3,Shanghai,Pascal Wehrlein,18.0
2016,3,Shanghai,Romain Grosjean,19.0
2016,3,Shanghai,Felipe Nasr,20.0
2016,3,Shanghai,Rio Haryanto,21.0
2016,3,Shanghai,Jolyon Palmer,22.0
2016,4,Sochi,Nico Rosberg,1.0
2016,4,Sochi,Lewis Hamilton,2.0
2016,4,Sochi,Kimi Räikkönen,3.0
2016,4,Sochi,Valtteri Bottas,4.0
2016,4,Sochi,Felipe Massa,5.0
2016,4,Sochi,Fernando Alonso,6.0
2016,4,Sochi,Kevin Magnussen,7.0
2016,4,Sochi,Romain Grosjean,8.0
2016,4,Sochi,Sergio Perez,9.0
2016,4,Sochi,Jenson Button,10.0
2016,4,Sochi,Daniel Ricciardo,11.0
2016,4,Sochi,Carlos Sainz,12.0
2016,4,Sochi,Jolyon Palmer,13.0
2016,4,Sochi,Marcus Ericsson,14.0
2016,4,Sochi,Daniil Kvyat,15.0
2016,4,Sochi,Felipe Nasr,16.0
2016,4,Sochi,Esteban Gutiérrez,17.0
2016,4,Sochi,Pascal Wehrlein,18.0
2016,4,Sochi,Max Verstappen,19.0
2016,4,Sochi,Sebastian Vettel,20.0
2016,4,Sochi,Nico Hulkenberg,21.0
2016,4,Sochi,Rio Haryanto,22.0
2016,5,Barcelona,Max Verstappen,1.0
2016,5,Barcelona,Kimi Räikkönen,2.0
2016,5,Barcelona,Sebastian Vettel,3.0
2016,5,Barcelona,Daniel Ricciardo,4.0
2016,5,Barcelona,Valtteri Bottas,5.0
2016,5,Barcelona,Carlos Sainz,6.0
2016,5,Barcelona,Sergio Perez,7.0
2016,5,Barcelona,Felipe Massa,8.0
2016,5,Barcelona,Jenson Button,9.0
2016,5,Barcelona,Daniil Kvyat,10.0
2016,5,Barcelona,Esteban Gutiérrez,11.0
2016,5,Barcelona,Marcus Ericsson,12.0
2016,5,Barcelona,Jolyon Palmer,13.0
2016,5,Barcelona,Kevin Magnussen,14.0
2016,5,Barcelona,Felipe Nasr,15.0
2016,5,Barcelona,Pascal Wehrlein,16.0
2016,5,Barcelona,Rio Haryanto,17.0
2016,5,Barcelona,Romain Grosjean,18.0
2016,5,Barcelona,Fernando Alonso,19.0
2016,5,Barcelona,Nico Hulkenberg,20.0
2016,5,Barcelona,Lewis Hamilton,21.0
2016,5,Barcelona,Nico Rosberg,22.0
2016,6,Monte Carlo,Lewis Hamilton,1.0
2016,6,Monte Carlo,Daniel Ricciardo,2.0
2016,6,Monte Carlo,Sergio Perez,3.0
2016,6,Monte Carlo,Sebastian Vettel,4.0
2016,6,Monte Carlo,Fernando Alonso,5.0
2016,6,Monte Carlo,Nico Hulkenberg,6.0
2016,6,Monte Carlo,Nico Rosberg,7.0
2016,6,Monte Carlo,Carlos Sainz,8.0
2016,6,Monte Carlo,Jenson Button,9.0
2016,6,Monte Carlo,Felipe Massa,10.0
2016,6,Monte Carlo,Esteban Gutiérrez,11.0
2016,6,Monte Carlo,Valtteri Bottas,12.0
2016,6,Monte Carlo,Romain Grosjean,13.0
2016,6,Monte Carlo,Pascal Wehrlein,14.0
2016,6,Monte Carlo,Rio Haryanto,15.0
2016,6,Monte Carlo,Marcus Ericsson,16.0
2016,6,Monte Carlo,Felipe Nasr,17.0
2016,6,Monte Carlo,Max Verstappen,18.0
2016,6,Monte Carlo,Kevin Magnussen,19.0
2016,6,Monte Carlo,Daniil Kvyat,20.0
2016,6,Monte Carlo,Kimi Räikkönen,21.0
2016,6,Monte Carlo,Jolyon Palmer,22.0
2016,7,Montreal,Lewis Hamilton,1.0
2016,7,Montreal,Sebastian Vettel,2.0
2016,7,Montreal,Valtteri Bottas,3.0
2016,7,Montreal,Max Verstappen,4.0
2016,7,Montreal,Nico Rosberg,5.0
2016,7,Montreal,Kimi Räikkönen,6.0
2016,7,Montreal,Daniel Ricciardo,7.0
2016,7,Montreal,Nico Hulkenberg,8.0
2016,7,Montreal,Carlos Sainz,9.0
2016,7,Montreal,Sergio Perez,10.0
2016,7,Montreal,Fernando Alonso,11.0
2016,7,Montreal,Daniil Kvyat,12.0
2016,7,Montreal,Esteban Gutiérrez,13.0
2016,7,Montreal,Romain Grosjean,14.0
2016,7,Montreal,Marcus Ericsson,15.0
2016,7,Montreal,Kevin Magnussen,16.0
2016,7,Montreal,Pascal Wehrlein,17.0
2016,7,Montreal,Felipe Nasr,18.0
2016,7,Montreal,Rio Haryanto,19.0
2016,7,Montreal,Felipe Massa,20.0
2016,7,Montreal,Jolyon Palmer,21.0
2016,7,Montreal,Jenson Button,22.0
2016,8,Baku,Nico Rosberg,1.0
2016,8,Baku,Sebastian Vettel,2.0
2016,8,Baku,Sergio Perez,3.0
2016,8,Baku,Kimi Räikkönen,4.0
2016,8,Baku,Lewis Hamilton,5.0
2016,8,Baku,Valtteri Bottas,6.0
2016,8,Baku,Daniel Ricciardo,7.0
2016,8,Baku,Max Verstappen,8.0
2016,8,Baku,Nico Hulkenberg,9.0
2016,8,Baku,Felipe Massa,10.0
2016,8,Baku,Jenson Button,11.0
2016,8,Baku,Felipe Nasr,12.0
2016,8,Baku,Romain Grosjean,13.0
2016,8,Baku,Kevin Magnussen,14.0
2016,8,Baku,Jolyon Palmer,15.0
2016,8,Baku,Esteban Gutiérrez,16.0
2016,8,Baku,Marcus Ericsson,17.0
2016,8,Baku,Rio Haryanto,18.0
2016,8,Baku,Fernando Alonso,19.0
2016,8,Baku,Pascal Wehrlein,20.0
2016,8,Baku,Carlos Sainz,21.0
2016,8,Baku,Daniil Kvyat,22.0
2016,9,Spielberg,Lewis Hamilton,1.0
2016,9,Spielberg,Max Verstappen,2.0
2016,9,Spielberg,Kimi Räikkönen,3.0
2016,9,Spielberg,Nico Rosberg,4.0
2016,9,Spielberg,Daniel Ricciardo,5.0
2016,9,Spielberg,Jenson Button,6.0
2016,9,Spielberg,Romain Grosjean,7.0
2016,9,Spielberg,Carlos Sainz,8.0
2016,9,Spielberg,Valtteri Bottas,9.0
2016,9,Spielberg,Pascal Wehrlein,10.0
2016,9,Spielberg,Esteban Gutiérrez,11.0
2016,9,Spielberg,Jolyon Palmer,12.0
2016,9,Spielberg,Felipe Nasr,13.0
2016,9,Spielberg,Kevin Magnussen,14.0
2016,9,Spielberg,Marcus Ericsson,15.0
2016,9,Spielberg,Rio Haryanto,16.0
2016,9,Spielberg,Sergio Perez,17.0
2016,9,Spielberg,Fernando Alonso,18.0
2016,9,Spielberg,Nico Hulkenberg,19.0
2016,9,Spielberg,Felipe Massa,20.0
2016,9,Spielberg,Sebastian Vettel,21.0
2016,9,Spielberg,Daniil Kvyat,22.0
2016,10,Silverstone,Lewis Hamilton,1.0
2016,10,Silverstone,Max Verstappen,2.0
2016,10,Silverstone,Nico Rosberg,3.0
2016,10,Silverstone,Daniel Ricciardo,4.0
2016,10,Silverstone,Kimi Räikkönen,5.0
2016,10,Silverstone,Sergio Perez,6.0
2016,10,Silverstone,Nico Hulkenberg,7.0
2016,10,Silverstone,Carlos Sainz,8.0
2016,10,Silverstone,Sebastian Vettel,9.0
2016,10,Silverstone,Daniil Kvyat,10.0
2016,10,Silverstone,Felipe Massa,11.0
2016,10,Silverstone,Jenson Button,12.0
2016,10,Silverstone,Fernando Alonso,13.0
2016,10,Silverstone,Valtteri Bottas,14.0
2016,10,Silverstone,Felipe Nasr,15.0
2016,10,Silverstone,Esteban Gutiérrez,16.0
2016,10,Silverstone,Kevin Magnussen,17.0
2016,10,Silverstone,Jolyon Palmer,18.0
2016,10,Silverstone,Rio Haryanto,19.0
2016,10,Silverstone,Romain Grosjean,20.0
2016,10,Silverstone,Marcus Ericsson,21.0
2016,10,Silverstone,Pascal Wehrlein,22.0
2016,11,Budapest,Lewis Hamilton,1.0
2016,11,Budapest,Nico Rosberg,2.0
2016,11,Budapest,Daniel Ricciardo,3.0
2016,11,Budapest,Sebastian Vettel,4.0
